date,cases,deaths,county,state
2020-09-30,19360,57,utah,utah
2020-09-30,45,0,utuado,puerto rico
2020-09-30,790,34,uvalde,texas
2020-09-30,2203,104,val verde,texas
2020-09-30,0,0,valdez-cordova,alaska
2020-09-30,585,4,valencia,new mexico
2020-09-30,97,1,valley,idaho
2020-09-30,92,0,valley,montana
2020-09-30,43,0,valley,nebraska
2020-09-30,176,3,van buren,arkansas
2020-09-30,122,1,van buren,iowa
2020-09-30,776,17,van buren,michigan
2020-09-30,167,0,van buren,tennessee
2020-09-30,128,4,van wert,ohio
2020-09-30,593,19,van zandt,texas
2020-09-30,1057,44,vance,north carolina
2020-09-30,3906,36,vanderburgh,indiana
2020-09-30,372,0,vega alta,puerto rico
2020-09-30,588,0,vega baja,puerto rico
2020-09-30,88,1,venango,pennsylvania
2020-09-30,12875,150,ventura,california
2020-09-30,830,4,vermilion,illinois
2020-09-30,2044,61,vermilion,louisiana
2020-09-30,133,0,vermillion,indiana
2020-09-30,1069,51,vernon,louisiana
2020-09-30,187,1,vernon,missouri
2020-09-30,247,1,vernon,wisconsin
2020-09-30,4069,96,victoria,texas
2020-09-30,24,0,vieques,puerto rico
2020-09-30,1906,38,vigo,indiana
2020-09-30,237,1,vilas,wisconsin
2020-09-30,56,0,villalba,puerto rico
2020-09-30,48,4,vinton,ohio
2020-09-30,6937,91,virginia beach,virginia
2020-09-30,10945,249,volusia,florida
2020-09-30,162,3,wabash,illinois
2020-09-30,275,9,wabash,indiana
2020-09-30,208,0,wabasha,minnesota
2020-09-30,72,1,wabaunsee,kansas
2020-09-30,73,0,wadena,minnesota
2020-09-30,1508,26,wagoner,oklahoma
2020-09-30,6,0,wahkiakum,washington
2020-09-30,17756,245,wake,north carolina
2020-09-30,1142,10,wakulla,florida
2020-09-30,74,14,waldo,maine
2020-09-30,2357,87,walker,alabama
2020-09-30,1569,36,walker,georgia
2020-09-30,3854,57,walker,texas
2020-09-30,922,5,walla walla,washington
2020-09-30,19,0,wallace,kansas
2020-09-30,858,14,waller,texas
2020-09-30,33,1,wallowa,oregon
2020-09-30,218,1,walsh,north dakota
2020-09-30,604,26,walthall,mississippi
2020-09-30,1977,25,walton,florida
2020-09-30,1836,55,walton,georgia
2020-09-30,133,1,walworth,south dakota
2020-09-30,2629,35,walworth,wisconsin
2020-09-30,1345,57,wapello,iowa
2020-09-30,1123,11,ward,north dakota
2020-09-30,134,1,ward,texas
2020-09-30,1509,60,ware,georgia
2020-09-30,152,5,warren,georgia
2020-09-30,334,2,warren,illinois
2020-09-30,41,1,warren,indiana
2020-09-30,972,6,warren,iowa
2020-09-30,4403,50,warren,kentucky
2020-09-30,1418,50,warren,mississippi
2020-09-30,482,1,warren,missouri
2020-09-30,1485,171,warren,new jersey
2020-09-30,391,33,warren,new york
2020-09-30,348,7,warren,north carolina
2020-09-30,3167,52,warren,ohio
2020-09-30,44,1,warren,pennsylvania
2020-09-30,1085,8,warren,tennessee
2020-09-30,440,7,warren,virginia
2020-09-30,1428,47,warrick,indiana
2020-09-30,793,7,wasatch,utah
2020-09-30,296,4,wasco,oregon
2020-09-30,722,8,waseca,minnesota
2020-09-30,116,6,washakie,wyoming
2020-09-30,114,1,washburn,wisconsin
2020-09-30,558,13,washington,alabama
2020-09-30,9645,118,washington,arkansas
2020-09-30,65,0,washington,colorado
2020-09-30,1084,22,washington,florida
2020-09-30,676,8,washington,georgia
2020-09-30,368,6,washington,idaho
2020-09-30,219,1,washington,illinois
2020-09-30,270,2,washington,indiana
2020-09-30,493,11,washington,iowa
2020-09-30,22,0,washington,kansas
2020-09-30,146,1,washington,kentucky
2020-09-30,1643,67,washington,louisiana
2020-09-30,16,0,washington,maine
2020-09-30,1827,39,washington,maryland
2020-09-30,3950,55,washington,minnesota
2020-09-30,2278,79,washington,mississippi
2020-09-30,430,10,washington,missouri
2020-09-30,279,4,washington,nebraska
2020-09-30,302,14,washington,new york
2020-09-30,212,8,washington,north carolina
2020-09-30,263,20,washington,ohio
2020-09-30,1005,40,washington,oklahoma
2020-09-30,4615,60,washington,oregon
2020-09-30,1375,30,washington,pennsylvania
2020-09-30,877,73,washington,rhode island
2020-09-30,2393,38,washington,tennessee
2020-09-30,641,48,washington,texas
2020-09-30,0,0,washington,utah
2020-09-30,78,2,washington,vermont
2020-09-30,593,21,washington,virginia
2020-09-30,2697,38,washington,wisconsin
2020-09-30,93,0,washita,oklahoma
2020-09-30,9542,159,washoe,nevada
2020-09-30,3773,116,washtenaw,michigan
2020-09-30,905,1,watauga,north carolina
2020-09-30,535,4,watonwan,minnesota
2020-09-30,7604,96,waukesha,wisconsin
2020-09-30,1122,22,waupaca,wisconsin
2020-09-30,385,3,waushara,wisconsin
2020-09-30,1140,30,wayne,georgia
2020-09-30,300,5,wayne,illinois
2020-09-30,781,15,wayne,indiana
2020-09-30,89,3,wayne,iowa
2020-09-30,158,0,wayne,kentucky
2020-09-30,35456,2984,wayne,michigan
2020-09-30,915,21,wayne,mississippi
2020-09-30,226,0,wayne,missouri
2020-09-30,169,0,wayne,nebraska
2020-09-30,323,5,wayne,new york
2020-09-30,3427,69,wayne,north carolina
2020-09-30,950,61,wayne,ohio
2020-09-30,238,10,wayne,pennsylvania
2020-09-30,1505,6,wayne,tennessee
2020-09-30,0,0,wayne,utah
2020-09-30,406,11,wayne,west virginia
2020-09-30,276,3,waynesboro,virginia
2020-09-30,1234,21,weakley,tennessee
2020-09-30,13884,306,webb,texas
2020-09-30,0,0,weber,utah
2020-09-30,4391,31,weber-morgan,utah
2020-09-30,44,2,webster,georgia
2020-09-30,1327,14,webster,iowa
2020-09-30,171,3,webster,kentucky
2020-09-30,1282,25,webster,louisiana
2020-09-30,339,13,webster,mississippi
2020-09-30,665,5,webster,missouri
2020-09-30,18,0,webster,nebraska
2020-09-30,8,0,webster,west virginia
2020-09-30,4784,151,weld,colorado
2020-09-30,273,4,wells,indiana
2020-09-30,38,0,wells,north dakota
2020-09-30,915,41,west baton rouge,louisiana
2020-09-30,349,10,west carroll,louisiana
2020-09-30,758,25,west feliciana,louisiana
2020-09-30,38239,1456,westchester,new york
2020-09-30,2277,56,westmoreland,pennsylvania
2020-09-30,276,3,westmoreland,virginia
2020-09-30,39,0,weston,wyoming
2020-09-30,58,0,wetzel,west virginia
2020-09-30,129,4,wexford,michigan
2020-09-30,1372,52,wharton,texas
2020-09-30,1376,39,whatcom,washington
2020-09-30,20,1,wheatland,montana
2020-09-30,336,12,wheeler,georgia
2020-09-30,2,0,wheeler,nebraska
2020-09-30,0,0,wheeler,oregon
2020-09-30,48,0,wheeler,texas
2020-09-30,898,29,white,arkansas
2020-09-30,848,19,white,georgia
2020-09-30,176,0,white,illinois
2020-09-30,491,14,white,indiana
2020-09-30,856,10,white,tennessee
2020-09-30,65,1,white pine,nevada
2020-09-30,784,21,whiteside,illinois
2020-09-30,4625,61,whitfield,georgia
2020-09-30,295,7,whitley,indiana
2020-09-30,414,2,whitley,kentucky
2020-09-30,1339,0,whitman,washington
2020-09-30,9,0,wibaux,montana
2020-09-30,6,0,wichita,kansas
2020-09-30,1839,24,wichita,texas
2020-09-30,2009,48,wicomico,maryland
2020-09-30,209,2,wilbarger,texas
2020-09-30,530,11,wilcox,alabama
2020-09-30,248,20,wilcox,georgia
2020-09-30,268,5,wilkes,georgia
2020-09-30,1258,34,wilkes,north carolina
2020-09-30,71,3,wilkin,minnesota
2020-09-30,341,18,wilkinson,georgia
2020-09-30,308,18,wilkinson,mississippi
2020-09-30,14239,382,will,illinois
2020-09-30,1214,50,willacy,texas
2020-09-30,1086,7,williams,north dakota
2020-09-30,222,4,williams,ohio
2020-09-30,1339,45,williamsburg,south carolina
2020-09-30,183,7,williamsburg,virginia
2020-09-30,1426,49,williamson,illinois
2020-09-30,5423,36,williamson,tennessee
2020-09-30,8663,144,williamson,texas
2020-09-30,64,2,wilson,kansas
2020-09-30,2275,53,wilson,north carolina
2020-09-30,3605,47,wilson,tennessee
2020-09-30,902,26,wilson,texas
2020-09-30,508,4,winchester,virginia
2020-09-30,997,16,windham,connecticut
2020-09-30,123,3,windham,vermont
2020-09-30,87,2,windsor,vermont
2020-09-30,118,4,winkler,texas
2020-09-30,634,18,winn,louisiana
2020-09-30,6300,151,winnebago,illinois
2020-09-30,325,14,winnebago,iowa
2020-09-30,4134,35,winnebago,wisconsin
2020-09-30,346,8,winneshiek,iowa
2020-09-30,923,18,winona,minnesota
2020-09-30,745,13,winston,alabama
2020-09-30,746,19,winston,mississippi
2020-09-30,12,0,wirt,west virginia
2020-09-30,771,14,wise,texas
2020-09-30,425,9,wise,virginia
2020-09-30,41,0,wolfe,kentucky
2020-09-30,1974,60,wood,ohio
2020-09-30,526,25,wood,texas
2020-09-30,375,6,wood,west virginia
2020-09-30,857,5,wood,wisconsin
2020-09-30,5682,68,woodbury,iowa
2020-09-30,432,7,woodford,illinois
2020-09-30,282,0,woodford,kentucky
2020-09-30,55,0,woodruff,arkansas
2020-09-30,115,0,woods,oklahoma
2020-09-30,23,0,woodson,kansas
2020-09-30,1101,4,woodward,oklahoma
2020-09-30,1058,27,worcester,maryland
2020-09-30,14471,1115,worcester,massachusetts
2020-09-30,535,30,worth,georgia
2020-09-30,110,0,worth,iowa
2020-09-30,21,0,worth,missouri
2020-09-30,19,0,wrangell,alaska
2020-09-30,603,1,wright,iowa
2020-09-30,1713,7,wright,minnesota
2020-09-30,359,0,wright,missouri
2020-09-30,215,8,wyandot,ohio
2020-09-30,7163,134,wyandotte,kansas
2020-09-30,137,5,wyoming,new york
2020-09-30,78,8,wyoming,pennsylvania
2020-09-30,119,4,wyoming,west virginia
2020-09-30,245,4,wythe,virginia
2020-09-30,133,0,yabucoa,puerto rico
2020-09-30,749,9,yadkin,north carolina
2020-09-30,11704,262,yakima,washington
2020-09-30,30,0,yakutat,alaska
2020-09-30,444,14,yalobusha,mississippi
2020-09-30,774,14,yamhill,oregon
2020-09-30,216,0,yancey,north carolina
2020-09-30,435,4,yankton,south dakota
2020-09-30,64,7,yates,new york
2020-09-30,158,0,yauco,puerto rico
2020-09-30,2566,82,yavapai,arizona
2020-09-30,1067,33,yazoo,mississippi
2020-09-30,1259,29,yell,arkansas
2020-09-30,200,3,yellow medicine,minnesota
2020-09-30,3331,68,yellowstone,montana
2020-09-30,224,5,yoakum,texas
2020-09-30,2828,55,yolo,california
2020-09-30,1199,16,york,maine
2020-09-30,182,2,york,nebraska
2020-09-30,4941,159,york,pennsylvania
2020-09-30,5454,75,york,south carolina
2020-09-30,553,8,york,virginia
2020-09-30,332,6,young,texas
2020-09-30,1172,8,yuba,california
2020-09-30,84,2,yukon-koyukuk,alaska
2020-09-30,12730,345,yuma,arizona
2020-09-30,125,1,yuma,colorado
2020-09-30,333,6,zapata,texas
2020-09-30,369,16,zavala,texas
2020-09-30,63,0,ziebach,south dakota
2020-10-31,801,17,abbeville,south carolina
2020-10-31,3169,101,acadia,louisiana
2020-10-31,1223,19,accomack,virginia
2020-10-31,17326,180,ada,idaho
2020-10-31,220,1,adair,iowa
2020-10-31,516,22,adair,kentucky
2020-10-31,572,0,adair,missouri
2020-10-31,850,11,adair,oklahoma
2020-10-31,15216,263,adams,colorado
2020-10-31,65,2,adams,idaho
2020-10-31,2218,25,adams,illinois
2020-10-31,676,10,adams,indiana
2020-10-31,86,1,adams,iowa
2020-10-31,1119,45,adams,mississippi
2020-10-31,913,15,adams,nebraska
2020-10-31,90,0,adams,north dakota
2020-10-31,265,6,adams,ohio
2020-10-31,1179,31,adams,pennsylvania
2020-10-31,935,11,adams,washington
2020-10-31,616,7,adams,wisconsin
2020-10-31,124,2,addison,vermont
2020-10-31,110,0,adjuntas,puerto rico
2020-10-31,236,0,aguada,puerto rico
2020-10-31,274,0,aguadilla,puerto rico
2020-10-31,211,0,aguas buenas,puerto rico
2020-10-31,83,0,aibonito,puerto rico
2020-10-31,5111,87,aiken,south carolina
2020-10-31,224,2,aitkin,minnesota
2020-10-31,10582,76,alachua,florida
2020-10-31,5376,88,alamance,north carolina
2020-10-31,23876,464,alameda,california
2020-10-31,356,9,alamosa,colorado
2020-10-31,3725,140,albany,new york
2020-10-31,1520,4,albany,wyoming
2020-10-31,1612,24,albemarle,virginia
2020-10-31,55,3,alcona,michigan
2020-10-31,1103,12,alcorn,mississippi
2020-10-31,16,0,aleutians east,alaska
2020-10-31,99,0,aleutians west,alaska
2020-10-31,153,1,alexander,illinois
2020-10-31,963,10,alexander,north carolina
2020-10-31,4337,75,alexandria,virginia
2020-10-31,130,0,alfalfa,oklahoma
2020-10-31,121,1,alger,michigan
2020-10-31,428,9,allamakee,iowa
2020-10-31,1503,7,allegan,michigan
2020-10-31,766,24,allegany,maryland
2020-10-31,342,14,allegany,new york
2020-10-31,311,2,alleghany,north carolina
2020-10-31,123,4,alleghany,virginia
2020-10-31,15796,419,allegheny,pennsylvania
2020-10-31,9488,241,allen,indiana
2020-10-31,123,1,allen,kansas
2020-10-31,562,11,allen,kentucky
2020-10-31,1851,63,allen,louisiana
2020-10-31,2555,77,allen,ohio
2020-10-31,428,7,allendale,south carolina
2020-10-31,180,14,alpena,michigan
2020-10-31,8,0,alpine,california
2020-10-31,344,16,amador,california
2020-10-31,148,6,amelia,virginia
2020-10-31,623,6,amherst,virginia
2020-10-31,436,13,amite,mississippi
2020-10-31,120,0,anasco,puerto rico
2020-10-31,8399,50,anchorage,alaska
2020-10-31,215,0,anderson,kansas
2020-10-31,278,1,anderson,kentucky
2020-10-31,5954,209,anderson,south carolina
2020-10-31,1868,16,anderson,tennessee
2020-10-31,2979,39,anderson,texas
2020-10-31,468,8,andrew,missouri
2020-10-31,667,10,andrews,texas
2020-10-31,873,10,androscoggin,maine
2020-10-31,2317,93,angelina,texas
2020-10-31,12202,278,anne arundel,maryland
2020-10-31,9812,158,anoka,minnesota
2020-10-31,734,11,anson,north carolina
2020-10-31,176,1,antelope,nebraska
2020-10-31,143,0,antrim,michigan
2020-10-31,4003,171,apache,arizona
2020-10-31,273,3,appanoose,iowa
2020-10-31,1179,38,appling,georgia
2020-10-31,308,6,appomattox,virginia
2020-10-31,351,18,aransas,texas
2020-10-31,13645,386,arapahoe,colorado
2020-10-31,165,1,archer,texas
2020-10-31,68,0,archuleta,colorado
2020-10-31,572,0,arecibo,puerto rico
2020-10-31,111,3,arenac,michigan
2020-10-31,709,16,arkansas,arkansas
2020-10-31,4714,154,arlington,virginia
2020-10-31,769,21,armstrong,pennsylvania
2020-10-31,27,1,armstrong,texas
2020-10-31,67,1,aroostook,maine
2020-10-31,53,0,arroyo,puerto rico
2020-10-31,5,0,arthur,nebraska
2020-10-31,4212,100,ascension,louisiana
2020-10-31,457,3,ashe,north carolina
2020-10-31,495,17,ashland,ohio
2020-10-31,310,4,ashland,wisconsin
2020-10-31,563,12,ashley,arkansas
2020-10-31,856,40,ashtabula,ohio
2020-10-31,293,7,asotin,washington
2020-10-31,802,24,assumption,louisiana
2020-10-31,1292,37,atascosa,texas
2020-10-31,537,6,atchison,kansas
2020-10-31,84,1,atchison,missouri
2020-10-31,1378,5,athens,ohio
2020-10-31,486,6,atkinson,georgia
2020-10-31,5997,267,atlantic,new jersey
2020-10-31,466,1,atoka,oklahoma
2020-10-31,819,27,attala,mississippi
2020-10-31,639,11,audrain,missouri
2020-10-31,191,1,audubon,iowa
2020-10-31,1258,21,auglaize,ohio
2020-10-31,707,9,augusta,virginia
2020-10-31,200,0,aurora,south dakota
2020-10-31,517,10,austin,texas
2020-10-31,2168,31,autauga,alabama
2020-10-31,645,1,avery,north carolina
2020-10-31,1757,62,avoyelles,louisiana
2020-10-31,36,0,baca,colorado
2020-10-31,638,16,bacon,georgia
2020-10-31,311,5,bailey,texas
2020-10-31,1795,23,baker,florida
2020-10-31,92,6,baker,georgia
2020-10-31,144,3,baker,oregon
2020-10-31,6955,71,baldwin,alabama
2020-10-31,2331,65,baldwin,georgia
2020-10-31,79,1,ballard,kentucky
2020-10-31,21017,673,baltimore,maryland
2020-10-31,17976,504,baltimore city,maryland
2020-10-31,697,35,bamberg,south carolina
2020-10-31,190,8,bandera,texas
2020-10-31,573,8,banks,georgia
2020-10-31,4,0,banner,nebraska
2020-10-31,2732,14,bannock,idaho
2020-10-31,125,4,baraga,michigan
2020-10-31,74,0,barber,kansas
2020-10-31,1059,9,barbour,alabama
2020-10-31,187,1,barbour,west virginia
2020-10-31,168,0,barceloneta,puerto rico
2020-10-31,404,1,barnes,north dakota
2020-10-31,2029,185,barnstable,massachusetts
2020-10-31,884,25,barnwell,south carolina
2020-10-31,262,0,barranquitas,puerto rico
2020-10-31,1326,13,barren,kentucky
2020-10-31,1313,10,barron,wisconsin
2020-10-31,2662,51,barrow,georgia
2020-10-31,803,6,barry,michigan
2020-10-31,898,9,barry,missouri
2020-10-31,1571,69,bartholomew,indiana
2020-10-31,803,7,barton,kansas
2020-10-31,449,4,barton,missouri
2020-10-31,3714,96,bartow,georgia
2020-10-31,2023,32,bastrop,texas
2020-10-31,267,8,bates,missouri
2020-10-31,138,1,bath,kentucky
2020-10-31,26,0,bath,virginia
2020-10-31,749,11,baxter,arkansas
2020-10-31,6866,134,bay,florida
2020-10-31,1602,65,bay,michigan
2020-10-31,2839,0,bayamon,puerto rico
2020-10-31,277,3,bayfield,wisconsin
2020-10-31,46,3,baylor,texas
2020-10-31,1349,15,beadle,south dakota
2020-10-31,77,1,bear lake,idaho
2020-10-31,5529,18,bear river,utah
2020-10-31,1428,45,beaufort,north carolina
2020-10-31,6188,93,beaufort,south carolina
2020-10-31,1077,40,beauregard,louisiana
2020-10-31,94,1,beaver,oklahoma
2020-10-31,2325,140,beaver,pennsylvania
2020-10-31,0,0,beaver,utah
2020-10-31,283,1,beaverhead,montana
2020-10-31,683,4,becker,minnesota
2020-10-31,937,11,beckham,oklahoma
2020-10-31,447,7,bedford,pennsylvania
2020-10-31,1822,23,bedford,tennessee
2020-10-31,1297,18,bedford,virginia
2020-10-31,1870,39,bee,texas
2020-10-31,247,5,belknap,new hampshire
2020-10-31,783,17,bell,kentucky
2020-10-31,6560,100,bell,texas
2020-10-31,868,25,belmont,ohio
2020-10-31,1002,10,beltrami,minnesota
2020-10-31,884,34,ben hill,georgia
2020-10-31,182,3,benewah,idaho
2020-10-31,215,5,bennett,south dakota
2020-10-31,142,1,bennington,vermont
2020-10-31,547,10,benson,north dakota
2020-10-31,18,0,bent,colorado
2020-10-31,8509,123,benton,arkansas
2020-10-31,120,0,benton,indiana
2020-10-31,703,3,benton,iowa
2020-10-31,1121,12,benton,minnesota
2020-10-31,375,11,benton,mississippi
2020-10-31,498,7,benton,missouri
2020-10-31,464,6,benton,oregon
2020-10-31,441,10,benton,tennessee
2020-10-31,5444,131,benton,washington
2020-10-31,145,2,benzie,michigan
2020-10-31,26467,2063,bergen,new jersey
2020-10-31,6204,95,berkeley,south carolina
2020-10-31,1665,18,berkeley,west virginia
2020-10-31,9562,425,berks,pennsylvania
2020-10-31,784,52,berkshire,massachusetts
2020-10-31,11636,209,bernalillo,new mexico
2020-10-31,502,14,berrien,georgia
2020-10-31,2985,86,berrien,michigan
2020-10-31,736,20,bertie,north carolina
2020-10-31,477,1,bethel,alaska
2020-10-31,65873,1412,bexar,texas
2020-10-31,877,15,bibb,alabama
2020-10-31,6692,200,bibb,georgia
2020-10-31,619,35,bienville,louisiana
2020-10-31,1399,38,big horn,montana
2020-10-31,253,7,big horn,wyoming
2020-10-31,172,1,big stone,minnesota
2020-10-31,33,0,billings,north dakota
2020-10-31,1664,23,bingham,idaho
2020-10-31,6327,102,black hawk,iowa
2020-10-31,283,6,blackford,indiana
2020-10-31,1099,19,bladen,north carolina
2020-10-31,911,7,blaine,idaho
2020-10-31,349,7,blaine,montana
2020-10-31,3,0,blaine,nebraska
2020-10-31,219,1,blaine,oklahoma
2020-10-31,1376,32,blair,pennsylvania
2020-10-31,163,6,blanco,texas
2020-10-31,78,5,bland,virginia
2020-10-31,520,27,bleckley,georgia
2020-10-31,1045,4,bledsoe,tennessee
2020-10-31,2109,25,blount,alabama
2020-10-31,3595,41,blount,tennessee
2020-10-31,2169,7,blue earth,minnesota
2020-10-31,87,2,boise,idaho
2020-10-31,2072,79,bolivar,mississippi
2020-10-31,541,3,bollinger,missouri
2020-10-31,994,1,bon homme,south dakota
2020-10-31,539,9,bond,illinois
2020-10-31,523,1,bonner,idaho
2020-10-31,4719,38,bonneville,idaho
2020-10-31,1088,35,boone,arkansas
2020-10-31,2130,26,boone,illinois
2020-10-31,1406,55,boone,indiana
2020-10-31,781,9,boone,iowa
2020-10-31,2305,25,boone,kentucky
2020-10-31,6364,19,boone,missouri
2020-10-31,168,0,boone,nebraska
2020-10-31,404,3,boone,west virginia
2020-10-31,2,0,borden,texas
2020-10-31,418,11,bosque,texas
2020-10-31,4339,121,bossier,louisiana
2020-10-31,451,12,botetourt,virginia
2020-10-31,335,17,bottineau,north dakota
2020-10-31,5870,88,boulder,colorado
2020-10-31,203,1,boundary,idaho
2020-10-31,307,3,bourbon,kansas
2020-10-31,333,1,bourbon,kentucky
2020-10-31,2032,77,bowie,texas
2020-10-31,146,2,bowman,north dakota
2020-10-31,275,1,box butte,nebraska
2020-10-31,0,0,box elder,utah
2020-10-31,734,22,boyd,kentucky
2020-10-31,78,0,boyd,nebraska
2020-10-31,485,0,boyle,kentucky
2020-10-31,74,1,bracken,kentucky
2020-10-31,1239,15,bradford,florida
2020-10-31,862,15,bradford,pennsylvania
2020-10-31,373,8,bradley,arkansas
2020-10-31,3753,24,bradley,tennessee
2020-10-31,973,11,branch,michigan
2020-10-31,473,13,brantley,georgia
2020-10-31,71,0,braxton,west virginia
2020-10-31,12501,185,brazoria,texas
2020-10-31,8890,74,brazos,texas
2020-10-31,151,1,breathitt,kentucky
2020-10-31,217,2,breckinridge,kentucky
2020-10-31,767,9,bremer,iowa
2020-10-31,11743,375,brevard,florida
2020-10-31,256,5,brewster,texas
2020-10-31,25,1,briscoe,texas
2020-10-31,12708,761,bristol,massachusetts
2020-10-31,558,19,bristol,rhode island
2020-10-31,314,7,bristol,virginia
2020-10-31,0,0,bristol bay,alaska
2020-10-31,113,0,bristol bay plus lake and peninsula,alaska
2020-10-31,89,0,broadwater,montana
2020-10-31,57700,4995,bronx,new york
2020-10-31,243,4,brooke,west virginia
2020-10-31,1522,5,brookings,south dakota
2020-10-31,554,27,brooks,georgia
2020-10-31,365,23,brooks,texas
2020-10-31,3710,104,broome,new york
2020-10-31,1071,42,broomfield,colorado
2020-10-31,86235,1523,broward,florida
2020-10-31,125,0,brown,illinois
2020-10-31,159,3,brown,indiana
2020-10-31,258,5,brown,kansas
2020-10-31,373,3,brown,minnesota
2020-10-31,82,0,brown,nebraska
2020-10-31,480,6,brown,ohio
2020-10-31,2150,6,brown,south dakota
2020-10-31,701,28,brown,texas
2020-10-31,16484,120,brown,wisconsin
2020-10-31,308,2,brule,south dakota
2020-10-31,2232,49,brunswick,north carolina
2020-10-31,424,5,brunswick,virginia
2020-10-31,1321,16,bryan,georgia
2020-10-31,1630,14,bryan,oklahoma
2020-10-31,535,5,buchanan,iowa
2020-10-31,3072,43,buchanan,missouri
2020-10-31,275,4,buchanan,virginia
2020-10-31,758,9,buckingham,virginia
2020-10-31,10445,626,bucks,pennsylvania
2020-10-31,2349,12,buena vista,iowa
2020-10-31,125,1,buena vista,virginia
2020-10-31,1983,18,buffalo,nebraska
2020-10-31,266,4,buffalo,south dakota
2020-10-31,337,3,buffalo,wisconsin
2020-10-31,1582,14,bullitt,kentucky
2020-10-31,3106,33,bulloch,georgia
2020-10-31,653,17,bullock,alabama
2020-10-31,4258,107,buncombe,north carolina
2020-10-31,1003,18,bureau,illinois
2020-10-31,899,12,burke,georgia
2020-10-31,2760,52,burke,north carolina
2020-10-31,86,1,burke,north dakota
2020-10-31,7313,78,burleigh,north dakota
2020-10-31,482,6,burleson,texas
2020-10-31,9039,516,burlington,new jersey
2020-10-31,1096,15,burnet,texas
2020-10-31,343,7,burnett,wisconsin
2020-10-31,151,1,burt,nebraska
2020-10-31,1023,41,butler,alabama
2020-10-31,428,3,butler,iowa
2020-10-31,1572,3,butler,kansas
2020-10-31,439,16,butler,kentucky
2020-10-31,1301,9,butler,missouri
2020-10-31,300,2,butler,nebraska
2020-10-31,9427,149,butler,ohio
2020-10-31,1840,28,butler,pennsylvania
2020-10-31,3160,53,butte,california
2020-10-31,104,0,butte,idaho
2020-10-31,408,3,butte,south dakota
2020-10-31,747,44,butts,georgia
2020-10-31,5008,93,cabarrus,north carolina
2020-10-31,1526,29,cabell,west virginia
2020-10-31,182,0,cabo rojo,puerto rico
2020-10-31,0,0,cache,utah
2020-10-31,10262,396,caddo,louisiana
2020-10-31,1179,26,caddo,oklahoma
2020-10-31,1251,0,caguas,puerto rico
2020-10-31,354,21,calaveras,california
2020-10-31,8461,230,calcasieu,louisiana
2020-10-31,303,0,caldwell,kentucky
2020-10-31,367,3,caldwell,louisiana
2020-10-31,192,1,caldwell,missouri
2020-10-31,2644,19,caldwell,north carolina
2020-10-31,1726,37,caldwell,texas
2020-10-31,45,0,caledonia,vermont
2020-10-31,4883,65,calhoun,alabama
2020-10-31,57,0,calhoun,arkansas
2020-10-31,727,14,calhoun,florida
2020-10-31,277,10,calhoun,georgia
2020-10-31,84,0,calhoun,illinois
2020-10-31,345,4,calhoun,iowa
2020-10-31,3275,71,calhoun,michigan
2020-10-31,639,13,calhoun,mississippi
2020-10-31,516,18,calhoun,south carolina
2020-10-31,938,9,calhoun,texas
2020-10-31,36,0,calhoun,west virginia
2020-10-31,137,5,callahan,texas
2020-10-31,1460,7,callaway,missouri
2020-10-31,1066,10,calloway,kentucky
2020-10-31,2886,18,calumet,wisconsin
2020-10-31,1204,29,calvert,maryland
2020-10-31,41,0,camas,idaho
2020-10-31,1203,9,cambria,pennsylvania
2020-10-31,1455,18,camden,georgia
2020-10-31,1675,36,camden,missouri
2020-10-31,12436,635,camden,new jersey
2020-10-31,140,3,camden,north carolina
2020-10-31,247,2,cameron,louisiana
2020-10-31,10,0,cameron,pennsylvania
2020-10-31,24280,1083,cameron,texas
2020-10-31,406,13,camp,texas
2020-10-31,1397,16,campbell,kentucky
2020-10-31,80,1,campbell,south dakota
2020-10-31,1130,13,campbell,tennessee
2020-10-31,778,9,campbell,virginia
2020-10-31,1143,3,campbell,wyoming
2020-10-31,190,0,camuy,puerto rico
2020-10-31,4163,23,canadian,oklahoma
2020-10-31,547,25,candler,georgia
2020-10-31,438,2,cannon,tennessee
2020-10-31,528,0,canovanas,puerto rico
2020-10-31,10335,111,canyon,idaho
2020-10-31,2825,55,cape girardeau,missouri
2020-10-31,1765,100,cape may,new jersey
2020-10-31,266,1,carbon,montana
2020-10-31,611,31,carbon,pennsylvania
2020-10-31,0,0,carbon,utah
2020-10-31,330,2,carbon,wyoming
2020-10-31,306,4,caribou,idaho
2020-10-31,109,1,carlisle,kentucky
2020-10-31,550,2,carlton,minnesota
2020-10-31,2597,0,carolina,puerto rico
2020-10-31,760,8,caroline,maryland
2020-10-31,448,6,caroline,virginia
2020-10-31,1039,17,carroll,arkansas
2020-10-31,3417,77,carroll,georgia
2020-10-31,503,14,carroll,illinois
2020-10-31,379,13,carroll,indiana
2020-10-31,1243,13,carroll,iowa
2020-10-31,232,5,carroll,kentucky
2020-10-31,2294,129,carroll,maryland
2020-10-31,526,12,carroll,mississippi
2020-10-31,214,4,carroll,missouri
2020-10-31,158,2,carroll,new hampshire
2020-10-31,246,9,carroll,ohio
2020-10-31,1189,27,carroll,tennessee
2020-10-31,631,29,carroll,virginia
2020-10-31,58,1,carson,texas
2020-10-31,788,8,carson city,nevada
2020-10-31,391,4,carter,kentucky
2020-10-31,189,3,carter,missouri
